CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/18/2016,19:55,MANHATTAN,10003,40.737328,-73.99266,"(40.737328, -73.99266)",WEST 16 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Fell Asleep,,,,3406851,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:30,STATEN ISLAND,10305,40.582447,-74.08401,"(40.582447, -74.08401)",,,501       SEAVIEW AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3430410,4 dr sedan,,,,
03/18/2016,16:00,BRONX,10468,40.880352,-73.88593,"(40.880352, -73.88593)",,,40        WEST MOSHOLU PARKWAY SOUTH    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3414167,Bus,Bus,,,
03/18/2016,7:00,,,,,,CRESCENT STREET                 ,HOYT AVENUE SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428717,4 dr sedan,4 dr sedan,,,
03/18/2016,16:40,BROOKLYN,11215,,,,5 AVENUE                        ,11 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Other Vehicular,,,,3419724,PK,Van,,,
03/18/2016,16:30,,,,,,,,3avenue                                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3407583,Box Truck,4 dr sedan,,,
03/18/2016,13:55,QUEENS,11428,40.71616,-73.744774,"(40.71616, -73.744774)",JAMAICA AVENUE                  ,213 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423663,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/18/2016,16:30,MANHATTAN,10003,,,,,,128       east 13 st                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3406284,wagon,,,,
03/18/2016,17:30,QUEENS,11354,,,,39 AVENUE                       ,PRINCE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3426101,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:45,MANHATTAN,10040,40.856567,-73.92983,"(40.856567, -73.92983)",,,374       WADSWORTH AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3410704,4 dr sedan,Box Truck,,,
03/18/2016,14:20,,,40.575787,-73.97079,"(40.575787, -73.97079)",,,SEA BREEZE AVENUE                       ,0,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3414497,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,10:20,BROOKLYN,11238,40.7136,-74.0091,"(40.7136, -74.0091)",CLERMONT AVENUE                 ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3421051,Station Wagon/Sport Utility Vehicle,Bus,,,
03/18/2016,1:40,BROOKLYN,11237,40.714153,-73.927704,"(40.714153, -73.927704)",,,1236      METROPOLITAN AVENUE           ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3421266,4 dr sedan,4 dr sedan,,,
03/18/2016,23:38,,,,,,LIE                             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3426869,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:30,QUEENS,11355,,,,SANFORD AVENUE                  ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3426099,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,12:55,BROOKLYN,11210,,,,EAST 32 STREET                  ,AVENUE L,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3415500,4 dr sedan,Bus,,,
03/18/2016,16:53,MANHATTAN,10001,,,,7 AVENUE                        ,WEST 29 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3407194,Box Truck,4 dr sedan,,,
03/18/2016,21:15,BROOKLYN,11235,40.579933,-73.96045,"(40.579933, -73.96045)",,,728       OCEANVIEW AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,3414501,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:30,QUEENS,11418,40.69936,-73.84503,"(40.69936, -73.84503)",PARK LANE SOUTH                 ,105 STREET,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3422202,4 dr sedan,4 dr sedan,,,
03/18/2016,20:18,MANHATTAN,10025,,,,WEST 93 STREET                  ,WEST END AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Headlights Defective,,,,3409560,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:30,STATEN ISLAND,10306,40.578835,-74.11253,"(40.578835, -74.11253)",,,51        PRESCOTT AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3430411,4 dr sedan,,,,
03/18/2016,18:00,QUEENS,11433,40.7017,-73.781,"(40.7017, -73.781)",,,107-31    WATSON PLACE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3422648,4 dr sedan,4 dr sedan,,,
03/18/2016,15:20,,,40.7244,-73.9818,"(40.7244, -73.9818)",EAST 179 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,,,,3413576,4 dr sedan,,,,
03/18/2016,20:18,MANHATTAN,10012,,,,BROADWAY                        ,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3405642,4 dr sedan,4 dr sedan,,,
03/18/2016,16:17,,,40.88953,-73.86565,"(40.88953, -73.86565)",Bronx River Pkwy                ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3413130,4 dr sedan,4 dr sedan,,,
03/18/2016,23:10,BROOKLYN,11211,40.7769,-73.9413,"(40.7769, -73.9413)",BEDFORD AVENUE                  ,NORTH 8 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3421661,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,8:20,BROOKLYN,11207,,,,LINDEN BOULEVARD                ,ASHFORD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3418683,Bus,,,,
03/18/2016,9:05,BROOKLYN,11203,,,,LINDEN BOULEVARD                ,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3416306,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,0:00,,,,,,,,75-000    ROCKAWAY FREEWAY              ,2,0,0,0,0,0,2,0,Backing Unsafely,Backing Unsafely,,,,3421942,4 dr sedan,,,,
03/18/2016,5:15,BRONX,10470,,,,EAST 233 STREET                 ,KEPLER AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,,,,,3413127,Sedan,,,,
03/18/2016,23:00,BROOKLYN,11221,40.6924,-73.90986,"(40.6924, -73.90986)",,,249       WEIRFIELD STREET              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3420437,,,,,
03/18/2016,10:40,,,40.741398,-73.77841,"(40.741398, -73.77841)",,,PECK AVENUE                             ,0,0,0,0,0,0,0,0,Fell Asleep,Failure to Yield Right-of-Way,,,,3424922,4 dr sedan,4 dr sedan,,,
03/18/2016,15:00,BROOKLYN,11237,40.706356,-73.92534,"(40.706356, -73.92534)",,,1160      FLUSHING AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3420428,Tow Truck / Wrecker,4 dr sedan,,,
03/18/2016,12:07,,,40.79486,-73.94649,"(40.79486, -73.94649)",,,PARK AVENUE                             ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3409375,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,Taxi,
03/18/2016,5:43,,,40.6134,-74.033165,"(40.6134, -74.033165)",,,99 STREET                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3416646,4 dr sedan,4 dr sedan,,,
03/18/2016,16:35,MANHATTAN,10024,40.7244,-73.9818,"(40.7244, -73.9818)",BROADWAY                        ,WEST 84 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3409126,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,7:00,,,40.76187,-73.83898,"(40.76187, -73.83898)",Whitestone Expy                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3426111,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,0:12,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Speed,Unspecified,,,3408085,,,,,
03/18/2016,14:00,,,40.75457,-73.97169,"(40.75457, -73.97169)",,,EAST 48 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3407586,Box Truck,Taxi,,,
03/18/2016,19:20,QUEENS,11104,,,,QUEENS BOULEVARD                ,47 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3425648,Sedan,4 dr sedan,,,
03/18/2016,22:45,BROOKLYN,11207,,,,STANLEY AVENUE                  ,ALABAMA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3418684,4 dr sedan,4 dr sedan,,,
03/18/2016,20:35,QUEENS,11411,40.694134,-73.729515,"(40.694134, -73.729515)",,,115-117   231 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423671,,,,,
03/18/2016,0:26,QUEENS,11354,40.76739,-73.83297,"(40.76739, -73.83297)",,,32-01     FARRINGTON STREET             ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3426080,2 dr sedan,4 dr sedan,,,
03/18/2016,9:43,MANHATTAN,10016,40.745274,-73.98267,"(40.745274, -73.98267)",EAST 33 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3407173,Station Wagon/Sport Utility Vehicle,Box Truck,,,
03/18/2016,13:00,STATEN ISLAND,10312,,,,WOODROW ROAD                    ,HUGUENOT AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,,,,,3430850,4 dr sedan,,,,
03/18/2016,16:15,BROOKLYN,11223,,,,EAST 8 STREET                   ,AVENUE U,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3414762,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,10:11,,,40.68336,-73.855194,"(40.68336, -73.855194)",Rockaway Blvd                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3428223,4 dr sedan,Tractor Truck Diesel,,,
03/18/2016,16:47,,,40.7201,-73.79038,"(40.7201, -73.79038)",,,UTOPIA PARKWAY                          ,0,0,0,0,0,0,0,0,Other Vehicular,80,,,,3424924,4 dr sedan,4 dr sedan,,,
03/18/2016,23:30,,,,,,94 STREET                       ,GRAND CENTRAL PARKWAY,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3429251,4 dr sedan,4 dr sedan,,,
03/18/2016,7:40,BROOKLYN,11234,,,,KINGS HIGHWAY                   ,GLENWOOD ROAD,,4,0,0,0,0,0,4,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3415540,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:29,,,40.726376,-73.76624,"(40.726376, -73.76624)",GRAND CENTRAL PARKWAY           ,FRANCIS LEWIS BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3425043,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:06,,,,,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3425482,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:30,BROOKLYN,11208,,,,LINDEN BOULEVARD                ,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3418568,4 dr sedan,,,,
03/18/2016,8:35,QUEENS,11418,40.698822,-73.84701,"(40.698822, -73.84701)",PARK LANE SOUTH                 ,FREEDOM DRIVE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3422190,Sedan,Sedan,,,
03/18/2016,20:36,,,,,,CANAL STREET                    ,WEST STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3405233,,,,,
03/18/2016,12:30,,,40.668987,-73.915436,"(40.668987, -73.915436)",,,PITKIN AVENUE                           ,0,0,0,0,0,0,0,0,80,,,,,3418279,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,10:15,QUEENS,11375,40.719303,-73.8349,"(40.719303, -73.8349)",,,75-48     GRAND CENTRAL PARKWAY         ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3427826,4 dr sedan,3-Door,,,
03/18/2016,15:05,QUEENS,11420,40.67982,-73.82376,"(40.67982, -73.82376)",,,116-09    111 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3424393,,,,,
03/18/2016,23:30,QUEENS,11429,,,,,,104-21    SPRINGFIELD BOULEVARD         ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3423673,4 dr sedan,Taxi,,,
03/18/2016,10:20,,,,,,,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3409710,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:50,MANHATTAN,10012,40.720478,-73.993996,"(40.720478, -73.993996)",,,176       BOWERY                        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3405629,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,21:55,BROOKLYN,11234,,,,AVENUE U                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3415504,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:00,BROOKLYN,11236,,,,EAST 99 STREET                  ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3417025,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,12:30,,,,,,,,ARTHUR AVENUE                           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3413583,4 dr sedan,4 dr sedan,,,
03/18/2016,11:40,,,,,,,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3413946,4 dr sedan,4 dr sedan,,,
03/18/2016,9:28,BROOKLYN,11203,,,,EAST 53 STREET                  ,LENOX ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3416304,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,16:36,STATEN ISLAND,10301,40.63252,-74.07569,"(40.63252, -74.07569)",,,396       BAY STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3429628,Sedan,Sedan,,,
03/18/2016,18:00,,,40.704033,-73.81711,"(40.704033, -73.81711)",VANWYCK EXPRESSWAY              ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3422204,Sedan,Sedan,,,
03/18/2016,9:00,,,,,,RICHMOND AVENUE                 ,GOETHALS ROAD NORTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3429932,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:55,BROOKLYN,11208,,,,HALE AVENUE                     ,FULTON STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3418686,2 dr sedan,,,,
03/18/2016,10:30,QUEENS,11434,40.660324,-73.76775,"(40.660324, -73.76775)",,,178-001   147 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423668,UNKOW,4 dr sedan,,,
03/18/2016,14:49,MANHATTAN,10011,,,,WEST 23 STREET                  ,7 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3406462,Bike,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:19,MANHATTAN,10001,40.748726,-73.9931,"(40.748726, -73.9931)",,,210       WEST 30 STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3407207,Bus,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,22:25,MANHATTAN,10016,40.74456,-73.983185,"(40.74456, -73.983185)",EAST 30 STREET                  ,PARK AVENUE SOUTH,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3407185,Taxi,,,,
03/18/2016,14:00,QUEENS,11367,40.7158,-73.824486,"(40.7158, -73.824486)",UNION TURNPIKE                  ,134 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3424923,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:50,BROOKLYN,11210,,,,ALBANY AVENUE                   ,AVENUE K,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3415499,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,0:25,,,40.735027,-73.92322,"(40.735027, -73.92322)",Long Island Expy                ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3425451,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,13:00,BROOKLYN,11221,40.695976,-73.93293,"(40.695976, -73.93293)",,,880       WILLOUGHBY AVENUE             ,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3420430,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
03/18/2016,14:05,BROOKLYN,11231,40.683643,-74.00031,"(40.683643, -74.00031)",,,191       UNION STREET                  ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3560434,Van,4 dr sedan,,,
03/18/2016,9:43,,,40.824734,-73.849365,"(40.824734, -73.849365)",,,CASTLE HILL AVENUE                      ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3411746,4 dr sedan,4 dr sedan,,,
03/18/2016,15:42,BROOKLYN,11201,,,,MIDDAGH STREET                  ,CADMAN PLAZA WEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3420680,,,,,
03/18/2016,18:50,BROOKLYN,11208,40.674,-73.8721,"(40.674, -73.8721)",,,994       BELMONT AVENUE                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4022045,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,16:20,MANHATTAN,10013,,,,CANAL STREET                    ,MERCER STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3405221,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:30,,,,,,CROSS ISLAND PARKWAY            ,150 STREET,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3426086,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,12:13,QUEENS,11385,,,,DECATUR STREET                  ,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3423249,4 dr sedan,4 dr sedan,,,
03/18/2016,16:05,QUEENS,11377,,,,47 STREET                       ,50 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3425480,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,5:40,BRONX,10474,40.816612,-73.88989,"(40.816612, -73.88989)",,,800       BARRETTO STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3411300,4 dr sedan,4 dr sedan,,,
03/18/2016,9:34,BROOKLYN,11226,40.655735,-73.952515,"(40.655735, -73.952515)",PARKSIDE AVENUE                 ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3417647,4 dr sedan,,,,
03/18/2016,20:16,QUEENS,11355,,,,58 AVENUE                       ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3426081,4 dr sedan,4 dr sedan,,,
03/18/2016,14:30,,,40.702156,-73.961975,"(40.702156, -73.961975)",Wythe Ave                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3421273,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,2:25,,,40.618084,-74.167,"(40.618084, -74.167)",WEST 142 STREET                 ,EDGECOMBE AVENUE,,1,0,0,0,0,0,0,0,Passenger Distraction,,,,,4021973,4 dr sedan,,,,
03/18/2016,13:14,,,40.730198,-73.954254,"(40.730198, -73.954254)",,,MANHATTAN AVENUE                        ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3421656,4 dr sedan,4 dr sedan,,,
03/18/2016,14:00,BRONX,10457,40.8439,-73.89242,"(40.8439, -73.89242)",,,1870      CROTONA AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3413580,4 dr sedan,,,,
03/18/2016,13:15,,,40.740273,-73.89586,"(40.740273, -73.89586)",,,QUEENS BOULEVARD                        ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3425488,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:35,QUEENS,11369,40.674053,-73.87211,"(40.674053, -73.87211)",30 AVENUE                       ,88 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3429238,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:30,QUEENS,11432,40.7769,-73.9413,"(40.7769, -73.9413)",160 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3422650,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,10:02,BROOKLYN,11249,,,,NORTH 11 STREET                 ,BERRY STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3421717,Station Wagon/Sport Utility Vehicle,UNK,,,
03/18/2016,8:03,BRONX,10455,,,,BRUCKNER BOULEVARD              ,LONGWOOD AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,3411303,4 dr sedan,4 dr sedan,,,
03/18/2016,21:30,MANHATTAN,10028,,,,EAST 82 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408524,Taxi,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:30,BROOKLYN,11204,,,,STILLWELL AVENUE                ,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3415130,4 dr sedan,Box Truck,,,
03/18/2016,0:00,,,40.773335,-73.95506,"(40.773335, -73.95506)",,,2 AVENUE                                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3408518,Taxi,4 dr sedan,,,
03/18/2016,17:15,QUEENS,11413,,,,SPRINGFIELD BOULEVARD           ,131 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3423667,2 dr sedan,,,,
03/18/2016,15:30,MANHATTAN,10013,,,,CANAL STREET                    ,MOTT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3405649,4 dr sedan,4 dr sedan,,,
03/18/2016,16:00,QUEENS,11101,40.74413,-73.927055,"(40.74413, -73.927055)",38 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3425472,4 dr sedan,Tractor Truck Gasoline,,,
03/18/2016,14:45,STATEN ISLAND,10309,,,,AMBOY ROAD                      ,BEDELL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3430852,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:18,MANHATTAN,10012,,,,EAST HOUSTON STREET             ,MOTT STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3405647,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,18:00,QUEENS,11356,40.778618,-73.84326,"(40.778618, -73.84326)",,,125-05    23 AVENUE                     ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3426107,4 dr sedan,,,,
03/18/2016,15:25,BROOKLYN,11230,,,,EAST 7 STREET                   ,AVENUE L,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3415852,,,,,
03/18/2016,22:15,MANHATTAN,10016,,,,EAST 36 STREET                  ,2 AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Driver Inattention/Distraction,,,,3407595,4 dr sedan,Taxi,,,
03/18/2016,20:45,BROOKLYN,11213,40.7339,-73.9542,"(40.7339, -73.9542)",EASTERN PARKWAY                 ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3417651,Station Wagon/Sport Utility Vehicle,Ambulance,,,
03/18/2016,17:17,BRONX,10459,,,,FOX STREET                      ,EAST 163 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,3411308,4 dr sedan,4 dr sedan,,,
03/18/2016,16:43,BRONX,10465,40.821064,-73.83789,"(40.821064, -73.83789)",BRUSH AVENUE                    ,SENGER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3412497,Sedan,Sedan,,,
03/18/2016,11:00,BROOKLYN,11223,,,,AVENUE U                        ,WEST STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3414754,4 dr sedan,Convertible,,,
03/18/2016,15:50,,,,,,65 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3416650,4 dr sedan,4 dr sedan,,,
03/18/2016,7:30,BROOKLYN,11219,40.629025,-73.99619,"(40.629025, -73.99619)",,,5816      NEW UTRECHT AVENUE            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3415846,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,6:50,,,40.667522,-73.78063,"(40.667522, -73.78063)",,,NORTH CONDUIT AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428206,4 dr sedan,4 dr sedan,,,
03/18/2016,0:55,,,40.619373,-74.1642,"(40.619373, -74.1642)",Staten Island Expy              ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,3429928,4 dr sedan,,,,
