CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/07/2016,10:58,QUEENS,11426,40.7413881,-73.7248837,"(40.7413881, -73.7248837)",UNION TURNPIKE                  ,244 STREET                      ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3385249,VAN,PICK-UP TRUCK,PASSENGER VEHICLE,,
02/07/2016,16:18,MANHATTAN,10036,40.7649043,-73.9981373,"(40.7649043, -73.9981373)",WEST 47 STREET                  ,WEST SIDE HIGHWAY               ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385501,PASSENGER VEHICLE,TAXI,,,
02/07/2016,23:50,,,40.7031321,-73.8167895,"(40.7031321, -73.8167895)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3385834,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
02/07/2016,13:00,,,,,,TOMPKINS CIRCLE                 ,FIEDLER AVENUE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385977,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/07/2016,17:30,BROOKLYN,11201,40.6976294,-73.9852826,"(40.6976294, -73.9852826)",FLATBUSH AVENUE EXTENSION       ,CONCORD STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385209,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,7:00,QUEENS,11368,40.743785,-73.8659069,"(40.743785, -73.8659069)",CORONA AVENUE                   ,46 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385328,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,18:10,,,,,,ROSEDALE AVENUE                 ,RANDALL AVENUE                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385591,PASSENGER VEHICLE,OTHER,,,
02/07/2016,15:45,MANHATTAN,10029,40.7878008,-73.9495225,"(40.7878008, -73.9495225)",EAST 99 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385002,TAXI,TAXI,,,
02/07/2016,22:30,QUEENS,11436,40.6794745,-73.8025641,"(40.6794745, -73.8025641)",116 AVENUE                      ,139 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385948,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,0:20,QUEENS,11361,40.7636007,-73.7709699,"(40.7636007, -73.7709699)",41 AVENUE                       ,BELL BOULEVARD                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385337,PASSENGER VEHICLE,OTHER,,,
02/07/2016,17:15,,,,,,,,P/L 1571 FOREST AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385424,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/07/2016,10:45,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385178,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,1:28,,,40.7254507,-73.8377671,"(40.7254507, -73.8377671)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385353,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,10:15,BROOKLYN,11219,40.6362834,-73.9836351,"(40.6362834, -73.9836351)",15 AVENUE                       ,42 STREET                       ,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3385113,PASSENGER VEHICLE,TAXI,,,
02/07/2016,14:15,STATEN ISLAND,10310,40.6289412,-74.1161879,"(40.6289412, -74.1161879)",FOREST AVENUE                   ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385978,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,9:15,,,,,,QUEENS PLAZA NORTH              ,CRESCENT STREET                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,1:50,BROOKLYN,11208,40.6816856,-73.8715626,"(40.6816856, -73.8715626)",ATLANTIC AVENUE                 ,CRESCENT STREET                 ,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3385171,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,14:30,,,,,,109 AVENUE                      ,130 STREET                      ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385277,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:55,QUEENS,11428,40.7245985,-73.7391352,"(40.7245985, -73.7391352)",SPRINGFIELD BOULEVARD           ,92 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3387520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:30,QUEENS,11372,40.7491578,-73.8694258,"(40.7491578, -73.8694258)",JUNCTION BOULEVARD              ,ROOSEVELT AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385413,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,12:00,STATEN ISLAND,10305,40.5890362,-74.0898783,"(40.5890362, -74.0898783)",HYLAN BOULEVARD                 ,DELAWARE AVENUE                 ,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3385438,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,16:21,QUEENS,11422,40.6597054,-73.7435412,"(40.6597054, -73.7435412)",BROOKVILLE BOULEVARD            ,NEWHALL AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385848,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,5:25,,,,,,SANDS STREET                    ,JAY STREET                      ,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3385207,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,23:29,BROOKLYN,11204,40.6083924,-73.9768459,"(40.6083924, -73.9768459)",WEST 3 STREET                   ,AVENUE P                        ,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,Unspecified,,,3386218,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/07/2016,22:11,QUEENS,11104,40.7474318,-73.9254665,"(40.7474318, -73.9254665)",39 STREET                       ,SKILLMAN AVENUE                 ,,2,0,0,0,0,0,2,0,Unspecified,,,,,3385898,PASSENGER VEHICLE,,,,
02/07/2016,17:30,BROOKLYN,11207,40.6718921,-73.8958679,"(40.6718921, -73.8958679)",PENNSYLVANIA AVENUE             ,PITKIN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385740,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/07/2016,23:30,MANHATTAN,10022,40.7589756,-73.9645027,"(40.7589756, -73.9645027)",EAST 57 STREET                  ,QUEENSBORO BRIDGE APPROACH      ,,0,0,0,0,0,0,0,0,Other Vehicular,Physical Disability,,,,3385486,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/07/2016,4:45,QUEENS,11421,40.6876631,-73.8505618,"(40.6876631, -73.8505618)",ATLANTIC AVENUE                 ,92 STREET                       ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3385819,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,16:00,BROOKLYN,11234,40.6286428,-73.9201845,"(40.6286428, -73.9201845)",AVENUE J                        ,EAST 58 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385674,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,11:05,QUEENS,11422,40.6716042,-73.7280627,"(40.6716042, -73.7280627)",134 AVENUE                      ,HOOK CREEK BOULEVARD            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385255,UNKNOWN,UNKNOWN,,,
02/07/2016,13:00,BROOKLYN,11223,40.6060307,-73.9870242,"(40.6060307, -73.9870242)",STILLWELL AVENUE                ,KINGS HIGHWAY                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,9:55,QUEENS,11418,40.6924414,-73.8440746,"(40.6924414, -73.8440746)",90 AVENUE                       ,102 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3385821,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,17:20,,,,,,PLATINUM AVENUE                 ,FOREST HILL ROAD                ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3385425,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,19:00,QUEENS,11417,40.6747722,-73.8602956,"(40.6747722, -73.8602956)",NORTH CONDUIT AVENUE            ,76 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385879,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,0:41,MANHATTAN,10019,40.7622359,-73.9898636,"(40.7622359, -73.9898636)",WEST 48 STREET                  ,9 AVENUE                        ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3384985,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,13:25,BROOKLYN,11207,40.6773595,-73.8868607,"(40.6773595, -73.8868607)",ATLANTIC AVENUE                 ,WARWICK STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3385172,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
02/07/2016,10:35,QUEENS,11378,40.7292091,-73.8936929,"(40.7292091, -73.8936929)",54 AVENUE                       ,70 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385243,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,10:20,MANHATTAN,10038,40.7095234,-74.0016664,"(40.7095234, -74.0016664)",DOVER STREET                    ,PEARL STREET                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3384933,TAXI,PASSENGER VEHICLE,,,
02/07/2016,0:30,MANHATTAN,10001,40.7570213,-74.004927,"(40.7570213, -74.004927)",JOE DIMAGGIO HIGHWAY            ,WEST 34 STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384961,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,15:30,BROOKLYN,11216,40.6821158,-73.9536623,"(40.6821158, -73.9536623)",HANCOCK STREET                  ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385768,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,0:04,BROOKLYN,11218,40.6434562,-73.9727187,"(40.6434562, -73.9727187)",BEVERLY ROAD                    ,EAST 7 STREET                   ,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3385109,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,19:55,,,,,,101 AVENUE                      ,130 STREET                      ,,1,0,0,0,0,0,1,0,Physical Disability,Physical Disability,,,,3385827,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,18:31,,,,,,ASTORIA BOULEVARD               ,29 STREET                       ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3385969,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:46,QUEENS,11355,40.7542113,-73.8104745,"(40.7542113, -73.8104745)",156 STREET                      ,46 AVENUE                       ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3385317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:21,QUEENS,11377,40.7532838,-73.906908,"(40.7532838, -73.906908)",BROADWAY                        ,NORTHERN BOULEVARD              ,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3385896,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,16:05,BRONX,10469,40.8764513,-73.8481667,"(40.8764513, -73.8481667)",BOSTON ROAD                     ,FENTON AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385065,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,2:20,,,40.740019,-73.8456399,"(40.740019, -73.8456399)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3387034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,9:40,QUEENS,11105,40.7710846,-73.9082189,"(40.7710846, -73.9082189)",STEINWAY STREET                 ,23 AVENUE                       ,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,Unspecified,,,3385958,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
02/07/2016,4:55,,,,,,EAST 96 STREET                  ,FDR DRIVE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385528,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,18:22,BROOKLYN,11206,40.7019114,-73.936979,"(40.7019114, -73.936979)",BUSHWICK AVENUE                 ,FLUSHING AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385782,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,12:12,BRONX,10458,40.8587638,-73.8973575,"(40.8587638, -73.8973575)",EAST 184 STREET                 ,VALENTINE AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385054,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,18:00,,,40.6788841,-73.7915588,"(40.6788841, -73.7915588)",,,(LOT) OF  119-14 SUTPHIN BLVD           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385947,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,12:20,BROOKLYN,11214,40.6100771,-74.0073112,"(40.6100771, -74.0073112)",86 STREET                       ,16 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385663,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,12:50,MANHATTAN,10013,40.7168135,-73.9977634,"(40.7168135, -73.9977634)",CANAL STREET                    ,MOTT STREET                     ,,0,0,0,0,0,0,0,0,Driver Inexperience,Traffic Control Disregarded,,,,3385466,SPORT UTILITY / STATION WAGON,TAXI,,,
02/07/2016,11:20,BROOKLYN,11229,40.5986294,-73.9582575,"(40.5986294, -73.9582575)",EAST 13 STREET                  ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3386770,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,1:14,QUEENS,11435,40.7018824,-73.8055164,"(40.7018824, -73.8055164)",JAMAICA AVENUE                  ,149 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3385222,SPORT UTILITY / STATION WAGON,,,,
02/07/2016,17:00,BRONX,10466,40.895718,-73.8495153,"(40.895718, -73.8495153)",PITMAN AVENUE                   ,WICKHAM AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385063,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,10:00,,,,,,FOOTHILL AVENUE                 ,FRANCIS LEWIS BOULEVARD         ,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3385292,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,13:09,BROOKLYN,11239,40.6528929,-73.8667311,"(40.6528929, -73.8667311)",GATEWAY DRIVE                   ,ERSKINE STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385747,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/07/2016,13:43,QUEENS,11354,40.7661039,-73.8276895,"(40.7661039, -73.8276895)",34 ROAD                         ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385320,PASSENGER VEHICLE,UNKNOWN,,,
02/07/2016,17:02,MANHATTAN,10024,40.7832418,-73.9745391,"(40.7832418, -73.9745391)",COLUMBUS AVENUE                 ,WEST 81 STREET                  ,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3385524,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,15:15,,,,,,MARKWOOD ROAD                   ,JACKIE ROBINSON PARKWAY         ,,0,0,0,0,0,0,0,0,Physical Disability,,,,,3385944,LARGE COM VEH(6 OR MORE TIRES),,,,
02/07/2016,6:18,BROOKLYN,11220,40.6337066,-74.0114067,"(40.6337066, -74.0114067)",8 AVENUE                        ,63 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385144,PASSENGER VEHICLE,,,,
02/07/2016,3:00,,,,,,,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Fatigued/Drowsy,Outside Car Distraction,,,3385640,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/07/2016,10:35,MANHATTAN,10034,40.8644625,-73.9189434,"(40.8644625, -73.9189434)",WEST 207 STREET                 ,10 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385564,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,15:10,BRONX,10472,40.8286604,-73.8782347,"(40.8286604, -73.8782347)",WESTCHESTER AVENUE              ,BOYNTON AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385600,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,8:20,,,,,,PELHAM PARKWAY NORTH            ,SEMINOLE STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3385069,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/07/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385877,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,19:31,BRONX,10461,40.8522628,-73.8528958,"(40.8522628, -73.8528958)",WILLIAMSBRIDGE ROAD             ,RHINELANDER AVENUE              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3385071,PASSENGER VEHICLE,,,,
02/07/2016,22:30,BRONX,10469,40.8732771,-73.8535761,"(40.8732771, -73.8535761)",EAST GUN HILL ROAD              ,HERING AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3385072,TAXI,,,,
02/07/2016,19:30,QUEENS,11357,40.7812915,-73.8141997,"(40.7812915, -73.8141997)",150 STREET                      ,20 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:45,,,40.5850113,-73.9545646,"(40.5850113, -73.9545646)",,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Drugs (Illegal),,,,3385656,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/07/2016,14:05,QUEENS,11374,40.7301174,-73.8623119,"(40.7301174, -73.8623119)",QUEENS BOULEVARD                ,63 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385360,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,17:50,QUEENS,11413,40.666396,-73.7517593,"(40.666396, -73.7517593)",NORTH CONDUIT AVENUE            ,225 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385847,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,20:38,,,40.6977665,-73.8526272,"(40.6977665, -73.8526272)",,,83-98 WOODHAVEN BLVD PARKING LOT        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385824,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/07/2016,8:21,MANHATTAN,10035,40.7986267,-73.9395205,"(40.7986267, -73.9395205)",EAST 117 STREET                 ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3385009,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/07/2016,16:34,,,40.78896,-73.8235426,"(40.78896, -73.8235426)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,19:15,BRONX,10473,40.8210507,-73.8822663,"(40.8210507, -73.8822663)",BRONX RIVER AVENUE              ,STORY AVENUE                    ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3385592,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/07/2016,22:45,BRONX,10453,40.8486082,-73.9139674,"(40.8486082, -73.9139674)",GRAND AVENUE                    ,WEST 176 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385611,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,13:06,BROOKLYN,11212,40.6607702,-73.9197423,"(40.6607702, -73.9197423)",ROCKAWAY PARKWAY                ,KINGS HIGHWAY                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385136,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,23:50,MANHATTAN,10038,40.7082277,-74.0065321,"(40.7082277, -74.0065321)",GOLD STREET                     ,JOHN STREET                     ,,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,3385450,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,13:50,MANHATTAN,10016,40.7465356,-73.9859503,"(40.7465356, -73.9859503)",WEST 31 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3384973,LIVERY VEHICLE,BICYCLE,,,
02/07/2016,4:05,QUEENS,11105,40.7753155,-73.9030536,"(40.7753155, -73.9030536)",STEINWAY STREET                 ,20 ROAD                         ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3388183,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,14:30,,,,,,CLINTON AVENUE                  ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,11:59,BROOKLYN,11215,40.6734869,-73.9729552,"(40.6734869, -73.9729552)",8 AVENUE                        ,UNION STREET                    ,,2,0,1,0,0,0,1,0,Unspecified,,,,,3385767,MOTORCYCLE,,,,
02/07/2016,2:00,,,,,,EAST GUN HILL ROAD              ,HOLLAND AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3385061,SPORT UTILITY / STATION WAGON,OTHER,PASSENGER VEHICLE,,
02/07/2016,17:15,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3385700,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,17:38,MANHATTAN,10025,40.7923625,-73.9641744,"(40.7923625, -73.9641744)",CENTRAL PARK WEST               ,WEST 97 STREET                  ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385006,TAXI,SPORT UTILITY / STATION WAGON,,,
02/07/2016,1:50,BROOKLYN,11237,40.7032389,-73.9261399,"(40.7032389, -73.9261399)",KNICKERBOCKER AVENUE            ,TROUTMAN STREET                 ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3385204,OTHER,UNKNOWN,,,
02/07/2016,12:33,QUEENS,11358,40.7505071,-73.8030068,"(40.7505071, -73.8030068)",PIDGEON MEADOW ROAD             ,164 STREET                      ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385318,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,12:30,QUEENS,11434,40.6561603,-73.7673526,"(40.6561603, -73.7673526)",ROCKAWAY BOULEVARD              ,BREWER BOULEVARD                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385253,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/07/2016,14:45,,,,,,FOX STREET                      ,INTERVALE AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385585,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,18:14,MANHATTAN,10038,40.7088454,-74.0025032,"(40.7088454, -74.0025032)",PEARL STREET                    ,PECK SLIP                       ,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3385458,UNKNOWN,,,,
02/07/2016,18:20,,,,,,3 AVENUE                        ,EAST 138 STREET                 ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3385035,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/07/2016,16:44,,,,,,CHURCH AVENUE                   ,EAST 8 STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385682,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/07/2016,20:17,MANHATTAN,10033,40.8454401,-73.9386792,"(40.8454401, -73.9386792)",WEST 174 STREET                 ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385021,UNKNOWN,UNKNOWN,,,
02/07/2016,5:55,MANHATTAN,10001,40.7482897,-73.9881767,"(40.7482897, -73.9881767)",WEST 32 STREET                  ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384971,TAXI,PASSENGER VEHICLE,,,
02/07/2016,16:19,,,,,,159 STREET                      ,GRAND CENTRAL PARKWAY           ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3385883,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,10:50,MANHATTAN,10030,40.8228364,-73.9419157,"(40.8228364, -73.9419157)",WEST 145 STREET                 ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385014,OTHER,PASSENGER VEHICLE,,,
02/07/2016,7:56,,,,,,JAMAICA AVENUE                  ,109 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/07/2016,14:55,BRONX,10472,40.8344254,-73.8792541,"(40.8344254, -73.8792541)",EAST 174 STREET                 ,BRONX RIVER AVENUE              ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3385041,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
